T515,0.03186537,0.008469718,0.0092203375,0.024713198,0.024095409,0.0034402823
T615,0.053165134,0.010574157,0.04195733,0.019119335,0.013441963,0.045346677
T442,0.0128876455,0.012105531,0.009572878,0.00926833,0.00039396068,0.00059331243
T327,0.015063552,0.017265063,-0.00023424502,0.016018739,0.0017442324,0.0030651302
T540,0.058265857,0.01404917,0.022850344,0.03524456,0.03363478,0.030052938
T599,0.04193751,0.040136237,0.035781004,0.024343153,0.01257341,0.011368632
T177,0.04110892,0.00436565,0.030741682,0.019229164,0.029143743,0.020425769
T219,0.035130624,0.017256329,0.031096986,0.0139653925,0.013691304,0.0027422954
T666,-0.0030891865,0.04696698,0.008748716,0.024198778,0.00077951205,0.032327756
T263,0.06114521,0.009896687,0.006468679,0.046578567,0.013770974,0.020149706
T185,0.049350664,0.022138514,0.00029058,-0.00088228344,0.005005175,0.0023129892
T447,0.0080130035,0.0002262087,0.0014934398,0.0031135217,0.0013958432,0.00040243194
T624,0.054165766,0.022538913,0.0006284371,0.00065500685,-0.0026867187,-0.007293727
T618,0.0485103,0.04995099,0.005255209,0.0030101573,-0.017028423,-0.0088329995
T670,0.041415043,0.043957822,0.0131220305,0.011066014,0.022861715,0.01764694
T578,0.048278116,0.008873451,0.04665195,-0.00030882482,0.03649528,0.009753998
T572,0.017806234,0.046400055,0.04873247,0.013116805,0.036231115,0.015194488
T151,0.06107896,0.02322479,0.035074238,0.029721035,0.008814534,0.00033119397
T541,0.02518714,0.051406782,0.03877208,0.012977363,0.04406127,0.009244553
T276,0.028832128,0.036223974,0.044347942,0.009714565,0.030185007,0.013170695
T315,0.0018778425,0.043158405,0.013065823,0.04385519,0.016144516,0.03495159
T62,0.04052557,0.036602974,0.016117653,0.033941522,0.0149545465,0.043407608
T527,0.045107026,0.017036088,0.027010735,0.03890614,0.029585235,0.0152257215
T25,0.038867474,0.014219425,0.024320167,0.0250053,0.005093528,0.034626033
T178,0.001733459,0.023001146,0.0056752088,0.008920328,0.00108145,0.003236027
T183,0.041951913,0.0017921571,0.008397354,0.035633508,0.012715215,0.013079186
T651,0.007058149,0.05418324,0.0015928202,0.003509875,0.028619882,0.014772642
T157,0.03312801,0.040193792,0.037718616,0.027489724,0.04020028,0.0057237684
T73,0.048981264,0.019842472,0.00859806,0.041631903,0.007568291,0.00025443884
T588,0.013691229,0.010308724,0.0005128488,-0.00094218744,0.0052598068,0.00076163316
T579,0.007055266,0.063661344,0.056346223,0.0041666203,0.033274464,0.025615746
T5,0.047705453,0.0056327702,0.00046955023,0.00042771522,0.018337784,0.0027094297
T236,0.05678217,0.028469412,0.061933223,0.00485563,0.019779725,0.011573975
T672,0.017999476,0.037925795,0.0014470313,0.040583953,0.030678669,0.0711017
T356,0.011228399,0.03309827,0.00087804266,0.00047656207,0.010255597,0.0020647296
T29,0.066887334,0.029908027,0.0048995526,-0.0024327575,0.0074299145,0.004267847
T128,0.003000791,0.028360378,0.03258465,0.0067797364,0.02339112,0.008838699
T87,0.042029418,0.019863473,-0.003292388,0.015268618,0.0061249463,0.017570956
T469,0.008572403,0.02820302,0.0067401673,0.021479767,0.00058366277,0.006740739
T91,0.03835283,0.038996693,0.024632405,0.016398165,0.029096745,0.0144928945
T44,0.0070937243,0.047172025,0.02800528,0.029612685,0.033436634,0.019490462
T207,0.052387707,0.04931501,0.044596363,0.0024644495,0.031169431,0.01369084
T483,0.0040718075,0.026276255,0.013121688,0.0033558146,0.0028183737,0.00040054522
T288,0.004350926,0.03538465,0.011855236,0.004561958,1.9184105e-05,0.014007774
T17,0.024050603,0.042277765,0.003202977,0.013308675,0.006153427,0.002658402
T211,0.040928423,0.0044798786,0.020005293,0.001104758,-0.0021022495,0.0045417543
T433,0.03246111,0.0053731943,0.019630602,0.030854497,0.025862593,0.010003954
T57,0.006770543,0.036057092,0.004237639,0.0073536173,0.0028388023,0.012897947
T377,0.019639557,0.044986997,0.023067053,0.038430646,0.035756517,0.028785953
T299,0.026905434,0.0049046096,0.01992688,0.010279856,0.009193015,0.016601646
T534,0.0014518537,0.057925962,-0.00023172083,0.041461945,0.011988878,0.035244238
T130,0.019291766,0.017612366,0.01902258,0.0060117487,0.007956064,0.010856209
T132,0.012607598,0.018645156,0.017472157,0.0010659418,0.011040532,0.011450699
